AR3
(5.198497 3.988984 3.1780539 0.6931472 4.634729 4.744932 3.1780539 5.609472 5.8318825 4.934474 6.419995 8.015987 -3.3494403 3.3494477 11.365434 0.0096531985 8.475062 4.454347 3.7612002 1.3862944 3.7612002 2.3025851 3.5263605 -1.1083597 0.0 1.3862944 -2.140041 -1.6721115 -9.2103405 TRUE )
(4.3307333 2.3978953 2.3978953 0.6931472 3.988984 3.8918202 2.6390574 4.75359 5.1119876 4.1431346 5.641907 7.0630484 -2.8076773 2.8076782 9.8707285 -0.94332796 6.9803567 4.060443 3.3672957 2.8332133 3.3672957 2.6390574 2.7725887 -1.2163829 0.0 2.8332133 0.06062462 -1.5581272 -9.2103405 FALSE )
(3.1354942 1.609438 0.0 -9.2103405 2.8332133 2.7080503 2.3025851 3.7612002 4.060443 3.218876 4.6151204 5.7838254 -2.662594 2.6625855 8.446413 -2.2225733 5.5560412 2.7725887 2.0794415 1.3862944 2.0794415 1.3862944 1.609438 -1.2237674 0.0 1.3862944 -0.22314353 -1.5260623 0.0 FALSE )
(2.8903718 1.609438 1.7917595 -9.2103405 1.9459101 2.7080503 1.9459101 3.3322046 3.6635616 3.0910425 4.204693 5.332719 -1.8769252 1.8769121 7.209636 -2.6736488 4.319264 2.7725887 2.0794415 -9.2103405 2.0794415 -9.2103405 2.1972246 0.2513033 0.0 -9.2103405 -9.2103405 -0.6931472 -9.2103405 FALSE )
(4.5108595 3.2580965 2.6390574 -9.2103405 3.9318256 4.2195077 2.6390574 4.955827 5.117994 4.406719 5.733341 7.215975 -2.6822362 2.6822264 9.898205 -0.79038525 7.0078325 3.465736 2.7725887 2.9957323 2.7725887 -9.2103405 2.8332133 -1.0986223 0.0 2.9957323 0.1625439 -1.6776632 -9.2103405 FALSE )
(3.7612002 2.1972246 1.9459101 1.3862944 3.295837 3.218876 2.6390574 3.9318256 4.317488 3.6635616 4.836282 6.133398 -2.6588602 2.65886 8.792258 -1.8729478 5.9018865 3.3322046 2.6390574 1.609438 2.6390574 1.7917595 2.1972246 -1.0986223 0.0 1.609438 -0.5877787 -1.5639867 -9.2103405 TRUE )
(4.5108595 3.0445225 2.8903718 -9.2103405 3.9512436 4.304065 1.609438 4.624973 4.644391 4.3694477 5.327876 6.802395 -1.237185 1.2371851 8.039593 -1.2039728 5.1492214 -9.2103405 -9.2103405 -9.2103405 -9.2103405 -9.2103405 0.0 -3.9512317 -9.2103405 -9.2103405 -9.2103405 -4.5108604 -9.2103405 FALSE )
(5.043425 3.583519 2.7725887 1.3862944 4.634729 4.2341065 3.3672957 5.332719 5.768321 4.5849676 6.2672005 7.7898684 -3.7727394 3.7727609 11.56263 -0.21650317 8.672257 4.248495 3.5553482 -9.2103405 3.465736 1.0986123 3.465736 -1.1689918 0.08965783 -9.2103405 -9.2103405 -1.577697 -9.2103405 FALSE )
(2.7725887 1.609438 -9.2103405 -9.2103405 2.3978953 2.4849067 1.609438 3.0910425 3.1354942 2.8332133 3.8066626 4.8441873 -1.5224348 1.5224193 6.3666134 -3.1621883 3.476243 -9.2103405 -9.2103405 0.0 -9.2103405 -9.2103405 0.0 -2.3978963 -9.2103405 0.0 0.0 -2.7725887 0.0 FALSE )
(5.313206 4.1431346 3.6109178 1.7917595 4.634729 4.0943446 3.1354942 5.7170277 5.8522024 4.4188404 6.4800444 7.965893 -4.0650578 4.0650306 12.030923 -0.040478293 9.140552 4.060443 3.3672957 4.3438053 3.3322046 2.0794415 3.0910425 -1.543697 0.03507749 4.3438053 1.2527629 -2.222204 -9.2103405 FALSE )
(6.5072775 4.394449 5.273 3.4339871 5.976351 4.955827 3.295837 6.35437 6.705639 5.1298985 7.238497 8.873468 -4.001237 4.0012326 12.874701 0.86710054 9.984329 5.497168 4.804021 2.5649493 4.804021 3.4965076 4.4426513 -1.5336813 0.0 2.5649493 -1.8777095 -2.0645924 -9.2103405 TRUE )
(4.8520303 3.7376697 3.0445225 1.0986123 4.1743875 4.204693 2.5649493 4.4188404 4.89784 4.3820267 5.379897 6.856462 -2.0859425 2.0859454 8.942412 -1.1498951 6.0520406 3.2580965 2.5649493 3.1780539 2.4849067 0.0 2.4849067 -1.6894556 0.080011934 3.1780539 0.6931472 -2.3671236 -9.2103405 FALSE )
(4.7361984 3.465736 2.4849067 1.0986123 4.248495 3.8286414 3.1354942 4.89784 5.192957 4.2341065 5.749393 7.192182 -3.5115368 3.5115454 10.703728 -0.81418556 7.813356 4.0253515 3.3322046 0.0 3.295837 1.9459101 3.0910425 -1.1574392 0.036331873 0.0 -3.0910325 -1.6451687 -9.2103405 FALSE )
(2.3025851 -9.2103405 -9.2103405 -9.2103405 2.3025851 2.3978953 1.9459101 3.4011974 3.637586 2.8903718 4.2195077 5.278115 -2.2560833 2.25607 7.5341797 -2.728258 4.643808 3.1780539 2.4849067 0.0 2.4849067 1.7917595 1.9459101 -0.35667497 0.0 0.0 -1.9458902 -0.35667497 -9.2103405 FALSE )
(5.590987 4.276666 3.0910425 -9.2103405 5.159055 4.828314 3.1354942 5.820083 6.182085 4.9972124 6.710523 8.31923 -3.4341133 3.4341161 11.753346 0.31283802 8.862974 5.247024 4.553877 -9.2103405 4.543295 3.465736 4.158883 -1.0001616 0.010544185 -9.2103405 -9.2103405 -1.4320871 -9.2103405 FALSE )
(2.3025851 0.6931472 -9.2103405 -9.2103405 2.0794415 1.9459101 1.3862944 2.5649493 2.7080503 2.3978953 3.3322046 4.204693 -1.3121892 1.3121902 5.5168786 -3.8016899 2.6265075 -9.2103405 -9.2103405 0.6931472 -9.2103405 -9.2103405 0.0 -2.0794415 -9.2103405 0.6931472 0.6931472 -2.3025851 -9.2103405 FALSE )
(4.0430512 -9.2103405 3.583519 -9.2103405 3.0445225 3.4011974 1.3862944 3.5553482 3.6109178 3.5263605 4.276666 5.5333896 -0.8473012 0.8472836 6.380687 -2.472982 3.4903157 -9.2103405 -9.2103405 -9.2103405 -9.2103405 -9.2103405 0.0 -3.0445235 -9.2103405 -9.2103405 -9.2103405 -4.043043 -9.2103405 FALSE )
(3.4339871 1.0986123 0.0 -9.2103405 3.295837 3.3672957 1.609438 4.1271343 4.158883 3.5263605 4.836282 6.0958247 -1.676112 1.6761241 7.771954 -1.910543 4.8815823 -9.2103405 -9.2103405 2.3978953 -9.2103405 -9.2103405 0.0 -3.2958379 -9.2103405 2.3978953 2.3978953 -3.4339893 -9.2103405 FALSE )
(1.609438 0.0 -9.2103405 -9.2103405 1.3862944 1.9459101 1.609438 2.0794415 2.1972246 2.4849067 2.8332133 3.7376697 -1.0498221 1.0498071 4.787492 -4.2686977 1.897125 -9.2103405 -9.2103405 -9.2103405 -9.2103405 -9.2103405 0.0 -1.3862944 -9.2103405 -9.2103405 -9.2103405 -1.609438 -9.2103405 FALSE )
(4.3438053 3.4011974 2.5649493 1.3862944 3.5263605 3.912023 2.7725887 4.465908 4.6821313 4.189655 5.273 6.7044144 -2.6333277 2.6333268 9.337741 -1.3019532 6.447369 3.1780539 2.4849067 1.0986123 2.4849067 1.3862944 2.1972246 -1.3291204 0.0 1.0986123 -1.0986223 -2.1466074 -9.2103405 FALSE )
(2.8332133 1.7917595 -9.2103405 -9.2103405 2.3978953 2.4849067 1.609438 3.0910425 3.1354942 2.8332133 3.8066626 4.8441873 -1.5224348 1.5224193 6.3666134 -3.1621883 3.476243 -9.2103405 -9.2103405 0.0 -9.2103405 -9.2103405 0.0 -2.3978963 -9.2103405 0.0 0.0 -2.8332055 0.0 FALSE )
(3.4339871 2.3025851 -9.2103405 -9.2103405 3.0445225 2.8903718 2.0794415 3.583519 3.8286414 3.2580965 4.406719 5.587249 -2.0794415 2.0794415 7.6666903 -2.419119 4.7763186 2.0794415 1.3862944 0.6931472 1.3862944 0.0 1.3862944 -1.6582081 0.0 0.6931472 -0.6931472 -2.0477104 -9.2103405 FALSE )
(4.9972124 3.713572 1.609438 -9.2103405 4.624973 3.7376697 2.7725887 4.9904327 5.3375382 4.060443 5.872118 7.2730927 -3.3322124 3.3322046 10.605297 -0.7332819 7.7149253 3.871201 3.1780539 -9.2103405 3.1780539 1.9459101 2.8903718 -1.7346044 0.0 -9.2103405 -9.2103405 -2.106854 -9.2103405 FALSE )
(3.1354942 1.609438 0.0 -9.2103405 2.8332133 2.8903718 2.1972246 3.218876 3.583519 3.295837 4.1108737 5.3033047 -1.8325815 1.8325815 7.135886 -2.7030625 4.2455153 1.3862944 0.6931472 1.9459101 0.0 -9.2103405 1.0986123 -1.7346044 0.6931472 1.9459101 0.8472836 -2.0369186 0.6931472 FALSE )
(4.543295 3.0445225 2.8332133 1.0986123 4.0253515 3.5553482 2.8903718 4.634729 4.9767337 3.9702919 5.5134287 6.891626 -3.2766109 3.276605 10.168231 -1.1147417 7.2778597 3.465736 2.7725887 3.3672957 2.7725887 1.3862944 2.4849067 -1.5404251 0.0 3.3672957 0.8824029 -2.0583847 -9.2103405 FALSE )
(2.1972246 0.6931472 -9.2103405 -9.2103405 1.9459101 1.9459101 1.3862944 2.3978953 2.5649493 2.3978953 3.1780539 4.0430512 -1.145138 1.1451459 5.188184 -3.9633164 2.2978137 -9.2103405 -9.2103405 0.0 -9.2103405 -9.2103405 0.0 -1.9458902 -9.2103405 0.0 0.0 -2.1972346 -9.2103405 FALSE )
(4.8751974 3.3672957 2.4849067 1.3862944 4.4998097 4.189655 3.2580965 5.0998664 5.497168 4.5217886 6.011267 7.5196924 -3.475156 3.4751601 10.994853 -0.48666978 8.104482 4.304065 3.6109178 2.1972246 3.5553482 1.7917595 3.4339871 -1.0658354 0.055529363 2.1972246 -1.2367715 -1.4412153 -9.2103405 FALSE )
(3.2580965 1.7917595 -9.2103405 -9.2103405 2.9957323 2.7725887 2.3978953 3.713572 3.7841897 3.295837 4.4426513 5.6347895 -2.6457376 2.645735 8.280521 -2.3715816 5.390149 1.3862944 0.6931472 0.6931472 0.0 -9.2103405 1.0986123 -1.89712 0.6931472 0.6931472 -0.40546006 -2.1595242 -9.2103405 FALSE )
(2.944439 1.609438 -9.2103405 -9.2103405 2.6390574 2.6390574 2.5649493 3.2580965 3.4965076 3.295837 4.0775375 5.267858 -2.4908442 2.490839 7.7586994 -2.7385042 4.868328 1.3862944 0.6931472 -9.2103405 0.0 -9.2103405 1.0986123 -1.5404251 0.6931472 -9.2103405 -9.2103405 -1.8458567 -9.2103405 FALSE )
(3.2580965 2.3025851 -9.2103405 -9.2103405 2.7725887 3.0445225 2.5649493 3.8066626 4.0073333 3.5263605 4.6051702 5.8636312 -2.6339405 2.6339443 8.497573 -2.1427648 5.607202 2.0794415 1.3862944 -9.2103405 1.0986123 -9.2103405 1.609438 -1.1631508 0.28765708 -9.2103405 -9.2103405 -1.6486466 0.0 FALSE )
(2.7080503 1.0986123 -9.2103405 -9.2103405 2.4849067 2.5649493 2.3978953 2.8903718 3.3672957 3.1780539 3.8501475 5.0039463 -2.0301943 2.0301726 7.0341167 -3.0024145 4.143746 2.0794415 1.3862944 0.0 1.3862944 -9.2103405 1.609438 -0.87546074 0.0 0.0 -1.609438 -1.0986223 -9.2103405 FALSE )
(1.609438 -9.2103405 -9.2103405 -9.2103405 1.609438 1.609438 1.0986123 1.609438 2.1972246 2.0794415 2.6390574 3.3672957 -0.40546006 0.4054651 3.7727609 -4.639068 0.8824029 -9.2103405 -9.2103405 1.0986123 -9.2103405 -9.2103405 0.0 -1.609438 -9.2103405 1.0986123 1.0986123 -1.609438 -9.2103405 FALSE )
(3.1354942 1.609438 -9.2103405 -9.2103405 2.8903718 3.0910425 1.7917595 4.204693 4.2341065 3.3322046 4.912655 6.115892 -2.2122874 2.2122664 8.328155 -1.8904755 5.437783 1.3862944 0.6931472 3.1780539 0.6931472 0.0 0.6931472 -2.1972346 0.0 3.1780539 2.4849067 -2.4423416 -9.2103405 FALSE )
(4.3307333 2.944439 0.6931472 0.0 4.0073333 4.0430512 2.944439 4.7706847 5.043425 4.3307333 5.609472 7.074963 -2.978934 2.978927 10.053888 -0.9314044 7.1635165 3.8286414 3.1354942 3.218876 3.1354942 2.3025851 2.6390574 -1.368258 0.0 3.218876 0.5798105 -1.6916789 -9.2103405 FALSE )
(3.3322046 1.609438 0.0 -9.2103405 3.0910425 2.8903718 2.4849067 3.8918202 3.9702919 3.4011974 4.624973 5.846439 -2.793216 2.793206 8.639647 -2.1599576 5.749275 2.0794415 1.3862944 0.6931472 1.0986123 0.0 1.3862944 -1.704738 0.28765708 0.6931472 -0.6931472 -1.9458902 0.0 FALSE )
(4.304065 3.0445225 2.3025851 1.3862944 3.7612002 3.4011974 2.3025851 4.060443 4.5108595 3.6888795 5.0039463 6.3080983 -2.268667 2.268687 8.576782 -1.6982691 5.68641 3.3322046 2.6390574 0.6931472 2.6390574 1.0986123 2.4849067 -1.2762927 0.0 0.6931472 -1.7917395 -1.8191718 -9.2103405 FALSE )
(4.7184987 3.3672957 2.3025851 1.3862944 4.2904596 3.6888795 2.8332133 4.7184987 5.1357985 4.0430512 5.641907 7.0387836 -3.1696808 3.1696856 10.208469 -0.967584 7.318097 4.158883 3.465736 -9.2103405 3.465736 1.7917595 3.2580965 -1.0323752 0.0 -9.2103405 -9.2103405 -1.4604146 -9.2103405 FALSE )
(3.3672957 2.0794415 0.0 0.0 2.9957323 2.7080503 2.3025851 3.637586 3.7841897 3.218876 4.406719 5.572154 -2.5389786 2.5389764 8.111128 -2.4342096 5.220756 0.6931472 0.0 0.0 -9.2103405 -9.2103405 0.6931472 -2.3025851 -9.2103405 0.0 -0.6931472 -2.6741416 0.6931472 FALSE )
(2.8903718 1.3862944 -9.2103405 -9.2103405 2.6390574 2.9957323 1.7917595 3.465736 3.5263605 3.2580965 4.189655 5.370638 -1.5686319 1.5686159 6.939254 -2.6357248 4.0488815 -9.2103405 -9.2103405 1.7917595 -9.2103405 -9.2103405 0.0 -2.6390514 -9.2103405 1.7917595 1.7917595 -2.8903637 -9.2103405 TRUE )
(4.744932 3.7376697 1.3862944 0.0 4.2341065 3.7841897 2.944439 4.762174 5.043425 4.1431346 5.605802 7.026427 -3.2292798 3.2292776 10.255703 -0.97994965 7.365331 3.1780539 2.4849067 2.3025851 2.4849067 0.6931472 2.3025851 -1.9315044 0.0 2.3025851 0.0 -2.4423416 -9.2103405 FALSE )
(1.7917595 0.6931472 -9.2103405 -9.2103405 1.3862944 2.0794415 1.7917595 2.1972246 2.3025851 2.6390574 2.944439 3.912023 -1.2163829 1.2163954 5.1284184 -4.0943246 2.2380466 -9.2103405 -9.2103405 0.0 -9.2103405 -9.2103405 0.0 -1.3862944 -9.2103405 0.0 0.0 -1.7917395 -9.2103405 FALSE )
(3.7376697 2.0794415 1.0986123 0.0 3.4339871 2.8903718 2.3978953 3.7376697 4.1108737 3.3672957 4.634729 5.846439 -2.552047 2.5520434 8.398485 -2.1599576 5.508113 2.7725887 2.0794415 -9.2103405 2.0794415 1.3862944 1.609438 -1.8245512 0.0 -9.2103405 -9.2103405 -2.1282117 -9.2103405 FALSE )
(5.1532917 4.0775375 3.0910425 1.7917595 4.5217886 4.3438053 3.4339871 5.6240177 5.8636312 4.6821313 6.4441314 7.987864 -4.021057 4.0210514 12.008916 -0.018500054 9.118545 4.6821313 3.988984 -9.2103405 3.9702919 2.6390574 3.6888795 -0.8329151 0.01872365 -9.2103405 -9.2103405 -1.4644289 -9.2103405 TRUE )
(2.3025851 1.3862944 -9.2103405 -9.2103405 1.7917595 2.1972246 1.7917595 3.1780539 3.1354942 2.7080503 3.8501475 4.8441873 -2.0794415 2.0794415 6.923629 -3.1621883 4.033256 -9.2103405 -9.2103405 1.0986123 -9.2103405 -9.2103405 0.0 -1.7917395 -9.2103405 1.0986123 1.0986123 -2.3025851 0.6931472 FALSE )
(2.3978953 0.6931472 -9.2103405 -9.2103405 2.1972246 2.3025851 1.3862944 2.7080503 2.8332133 2.6390574 3.465736 4.4308167 -1.0986223 1.0986123 5.529429 -3.5755508 2.6390574 -9.2103405 -9.2103405 0.6931472 -9.2103405 -9.2103405 0.0 -2.1972346 -9.2103405 0.6931472 0.6931472 -2.3978963 -9.2103405 FALSE )
(1.0986123 -9.2103405 -9.2103405 -9.2103405 1.0986123 1.3862944 1.7917595 1.7917595 2.0794415 2.3025851 2.6390574 3.465736 -1.5040873 1.5040774 4.9698133 -4.5406003 2.0794415 -9.2103405 -9.2103405 -9.2103405 -9.2103405 -9.2103405 0.0 -1.0986223 -9.2103405 -9.2103405 -9.2103405 -1.0986223 -9.2103405 FALSE )
(4.406719 3.4339871 1.9459101 1.3862944 3.7841897 3.218876 2.3978953 4.0430512 4.5108595 3.583519 4.9972124 6.272877 -2.5289211 2.5289235 8.801801 -1.7334718 5.911429 3.1780539 2.4849067 0.6931472 2.3978953 1.0986123 2.3025851 -1.4816165 0.08700299 0.6931472 -1.609438 -2.104144 -9.2103405 FALSE )
(2.7080503 1.3862944 -9.2103405 -9.2103405 2.3978953 2.3978953 1.609438 2.944439 3.0910425 2.7725887 3.713572 4.727388 -1.4628298 1.4628386 6.1902223 -3.278971 3.299851 -9.2103405 -9.2103405 1.9459101 -9.2103405 -9.2103405 0.0 -2.3978963 -9.2103405 1.9459101 1.9459101 -2.7080452 0.0 FALSE )
(3.4339871 2.3025851 1.609438 -9.2103405 2.7725887 2.944439 1.609438 4.158883 4.189655 3.1780539 4.8675346 6.0234475 -2.130735 2.1307404 8.154182 -1.9828959 5.2638106 -9.2103405 -9.2103405 3.1780539 -9.2103405 -9.2103405 0.0 -2.7725887 -9.2103405 3.1780539 3.1780539 -3.4339893 -9.2103405 FALSE )
(2.3978953 1.3862944 -9.2103405 -9.2103405 1.9459101 2.3978953 2.0794415 3.1354942 3.3672957 2.944439 3.9512436 5.030438 -2.1238532 2.123889 7.154331 -2.9759297 4.2639594 2.0794415 1.3862944 0.0 1.3862944 -9.2103405 1.609438 -0.3364662 0.0 0.0 -1.609438 -0.7884474 -9.2103405 FALSE )
(4.744932 3.465736 3.3672957 0.6931472 3.988984 4.1743875 2.5649493 5.209486 5.433722 4.356709 6.0210233 7.492203 -2.9068975 2.9069011 10.399104 -0.51416457 7.5087323 4.6051702 3.912023 0.0 3.912023 3.1354942 3.3322046 -0.65677667 0.0 0.0 -3.3322124 -1.4127204 -9.2103405 FALSE )
(4.1108737 3.0445225 1.9459101 0.0 3.4965076 3.1780539 2.3025851 4.2904596 4.4188404 3.5263605 5.049856 6.3099184 -2.72185 2.7218413 9.031762 -1.6964675 6.1413903 1.7917595 1.0986123 2.3025851 1.0986123 -9.2103405 1.3862944 -2.1102307 0.0 2.3025851 0.91629076 -2.724576 -9.2103405 FALSE )
(4.762174 3.6888795 2.8332133 1.3862944 4.0943446 3.9512436 2.6390574 4.406719 4.836282 4.189655 5.3375382 6.769642 -2.4013894 2.4013891 9.171027 -1.2367371 6.280656 3.2580965 2.5649493 2.7725887 2.4849067 0.0 2.4849067 -1.609438 0.080011934 2.7725887 0.28765708 -2.2773073 -9.2103405 FALSE )
